Entity,Code,Day,"People fully vaccinated (cumulative, per hundred)"
World,OWID_WRL,2021-08-05,22.359217
World,OWID_WRL,2021-08-06,22.493515
World,OWID_WRL,2021-08-07,22.608074
World,OWID_WRL,2021-08-08,22.688446
World,OWID_WRL,2021-08-09,22.800198
World,OWID_WRL,2021-08-10,22.944246
World,OWID_WRL,2021-08-11,23.087036
World,OWID_WRL,2021-08-12,23.232841
World,OWID_WRL,2021-08-13,23.49495
World,OWID_WRL,2021-08-14,23.72596
World,OWID_WRL,2021-08-15,23.894875
World,OWID_WRL,2021-08-16,24.107412
World,OWID_WRL,2021-08-17,24.35781
World,OWID_WRL,2021-08-18,24.603607
World,OWID_WRL,2021-08-19,24.852516
World,OWID_WRL,2021-08-20,25.089764
World,OWID_WRL,2021-08-21,25.297558
World,OWID_WRL,2021-08-22,25.488173
World,OWID_WRL,2021-08-23,25.706886
World,OWID_WRL,2021-08-24,25.959406
World,OWID_WRL,2021-08-25,26.228624
World,OWID_WRL,2021-08-26,26.48659
World,OWID_WRL,2021-08-27,26.76233
World,OWID_WRL,2021-08-28,26.999672
World,OWID_WRL,2021-08-29,27.203888
World,OWID_WRL,2021-08-30,27.436646
World,OWID_WRL,2021-08-31,27.685574
World,OWID_WRL,2021-09-01,27.968283
World,OWID_WRL,2021-09-02,28.21729
World,OWID_WRL,2021-09-03,28.463291
World,OWID_WRL,2021-09-04,28.666046
World,OWID_WRL,2021-09-05,28.858122
World,OWID_WRL,2021-09-06,29.070864
World,OWID_WRL,2021-09-07,29.292133
World,OWID_WRL,2021-09-08,29.550402
World,OWID_WRL,2021-09-09,29.789356
World,OWID_WRL,2021-09-10,30.007391
World,OWID_WRL,2021-09-11,30.225967
World,OWID_WRL,2021-09-12,30.39163
World,OWID_WRL,2021-09-13,30.601671
World,OWID_WRL,2021-09-14,30.790598
World,OWID_WRL,2021-09-15,31.012522
World,OWID_WRL,2021-09-16,31.227827
World,OWID_WRL,2021-09-17,31.429785
World,OWID_WRL,2021-09-18,31.663164
World,OWID_WRL,2021-09-19,31.814121
World,OWID_WRL,2021-09-20,31.966421
World,OWID_WRL,2021-09-21,32.149662
World,OWID_WRL,2021-09-22,32.324554
World,OWID_WRL,2021-09-23,32.52244
World,OWID_WRL,2021-09-24,32.731853
World,OWID_WRL,2021-09-25,32.894238
World,OWID_WRL,2021-09-26,33.03361
World,OWID_WRL,2021-09-27,33.237576
World,OWID_WRL,2021-09-28,33.403595
World,OWID_WRL,2021-09-29,33.571346
World,OWID_WRL,2021-09-30,33.739517
World,OWID_WRL,2021-10-01,33.901104
World,OWID_WRL,2021-10-02,34.050007
World,OWID_WRL,2021-10-03,34.161583
World,OWID_WRL,2021-10-04,34.29644
World,OWID_WRL,2021-10-05,34.465527
World,OWID_WRL,2021-10-06,34.627728
World,OWID_WRL,2021-10-07,34.800076
World,OWID_WRL,2021-10-08,34.99353
World,OWID_WRL,2021-10-09,35.154198
World,OWID_WRL,2021-10-10,35.294365
World,OWID_WRL,2021-10-11,35.42079
World,OWID_WRL,2021-10-12,35.58039
World,OWID_WRL,2021-10-13,35.732418
World,OWID_WRL,2021-10-14,35.874554
World,OWID_WRL,2021-10-15,36.027878
World,OWID_WRL,2021-10-16,36.14949
World,OWID_WRL,2021-10-17,36.268204
World,OWID_WRL,2021-10-18,36.400555
World,OWID_WRL,2021-10-19,36.587086
World,OWID_WRL,2021-10-20,36.76679
World,OWID_WRL,2021-10-21,36.912224
World,OWID_WRL,2021-10-22,37.09404
World,OWID_WRL,2021-10-23,37.229744
World,OWID_WRL,2021-10-24,37.39074
World,OWID_WRL,2021-10-25,37.525085
World,OWID_WRL,2021-10-26,37.720802
World,OWID_WRL,2021-10-27,37.90668
World,OWID_WRL,2021-10-28,38.09631
World,OWID_WRL,2021-10-29,38.309216
World,OWID_WRL,2021-10-30,38.53643
World,OWID_WRL,2021-10-31,38.661686
World,OWID_WRL,2021-11-01,38.785805
World,OWID_WRL,2021-11-02,38.90116
World,OWID_WRL,2021-11-03,39.053562
World,OWID_WRL,2021-11-04,39.194706
World,OWID_WRL,2021-11-05,39.32255
World,OWID_WRL,2021-11-06,39.43261
World,OWID_WRL,2021-11-07,39.549202
World,OWID_WRL,2021-11-08,39.69407
World,OWID_WRL,2021-11-09,39.84399
World,OWID_WRL,2021-11-10,40.00927
World,OWID_WRL,2021-11-11,40.171574
World,OWID_WRL,2021-11-12,40.36614
World,OWID_WRL,2021-11-13,40.52898
World,OWID_WRL,2021-11-14,40.637817
World,OWID_WRL,2021-11-15,40.76016
World,OWID_WRL,2021-11-16,40.910793
World,OWID_WRL,2021-11-17,41.082184
World,OWID_WRL,2021-11-18,41.239475
World,OWID_WRL,2021-11-19,41.390915
World,OWID_WRL,2021-11-20,41.60947
World,OWID_WRL,2021-11-21,41.755726
World,OWID_WRL,2021-11-22,41.93928
World,OWID_WRL,2021-11-23,42.13663
World,OWID_WRL,2021-11-24,42.36116
World,OWID_WRL,2021-11-25,42.536945
World,OWID_WRL,2021-11-26,42.775143
World,OWID_WRL,2021-11-27,42.911427
World,OWID_WRL,2021-11-28,43.10486
World,OWID_WRL,2021-11-29,43.27273
World,OWID_WRL,2021-11-30,43.489735
World,OWID_WRL,2021-12-01,43.714325
World,OWID_WRL,2021-12-02,43.954
World,OWID_WRL,2021-12-03,44.148098
World,OWID_WRL,2021-12-04,44.398865
World,OWID_WRL,2021-12-05,44.563503
World,OWID_WRL,2021-12-06,44.750416
World,OWID_WRL,2021-12-07,44.977684
World,OWID_WRL,2021-12-08,45.209034
World,OWID_WRL,2021-12-09,45.451008
World,OWID_WRL,2021-12-10,45.646137
World,OWID_WRL,2021-12-11,45.909256
World,OWID_WRL,2021-12-12,46.049435
World,OWID_WRL,2021-12-13,46.202644
World,OWID_WRL,2021-12-14,46.43055
World,OWID_WRL,2021-12-15,46.627525
World,OWID_WRL,2021-12-16,46.793846
World,OWID_WRL,2021-12-17,47.00987
World,OWID_WRL,2021-12-18,47.199516
World,OWID_WRL,2021-12-19,47.334885
World,OWID_WRL,2021-12-20,47.541912
World,OWID_WRL,2021-12-21,47.73269
World,OWID_WRL,2021-12-22,47.864784
World,OWID_WRL,2021-12-23,48.03667
World,OWID_WRL,2021-12-24,48.190353
World,OWID_WRL,2021-12-25,48.361294
World,OWID_WRL,2021-12-26,48.44054
World,OWID_WRL,2021-12-27,48.56221
World,OWID_WRL,2021-12-28,48.738976
World,OWID_WRL,2021-12-29,48.92527
World,OWID_WRL,2021-12-30,49.042435
World,OWID_WRL,2021-12-31,49.196297
World,OWID_WRL,2022-01-01,49.297222
World,OWID_WRL,2022-01-02,49.36629
World,OWID_WRL,2022-01-03,49.462856
World,OWID_WRL,2022-01-04,49.56096
World,OWID_WRL,2022-01-05,49.6703
World,OWID_WRL,2022-01-06,49.790504
World,OWID_WRL,2022-01-07,49.961018
World,OWID_WRL,2022-01-08,50.042294
World,OWID_WRL,2022-01-09,50.15529
World,OWID_WRL,2022-01-10,50.260952
World,OWID_WRL,2022-01-11,50.408394
World,OWID_WRL,2022-01-12,50.526016
World,OWID_WRL,2022-01-13,50.664692
World,OWID_WRL,2022-01-14,50.74794
World,OWID_WRL,2022-01-15,50.862095
World,OWID_WRL,2022-01-16,50.956627
World,OWID_WRL,2022-01-17,51.062614
World,OWID_WRL,2022-01-18,51.135147
World,OWID_WRL,2022-01-19,51.31706
World,OWID_WRL,2022-01-20,51.441254
World,OWID_WRL,2022-01-21,51.566742
World,OWID_WRL,2022-01-22,51.673824
World,OWID_WRL,2022-01-23,51.75165
World,OWID_WRL,2022-01-24,51.811462
World,OWID_WRL,2022-01-25,51.92287
World,OWID_WRL,2022-01-26,52.027184
World,OWID_WRL,2022-01-27,52.11497
World,OWID_WRL,2022-01-28,52.226242
World,OWID_WRL,2022-01-29,52.318115
World,OWID_WRL,2022-01-30,52.41559
World,OWID_WRL,2022-01-31,52.523174
World,OWID_WRL,2022-02-01,52.63472
World,OWID_WRL,2022-02-02,52.744057
World,OWID_WRL,2022-02-03,52.848236
World,OWID_WRL,2022-02-04,52.965294
World,OWID_WRL,2022-02-05,53.079365
World,OWID_WRL,2022-02-06,53.153755
World,OWID_WRL,2022-02-07,53.210175
World,OWID_WRL,2022-02-08,53.35501
World,OWID_WRL,2022-02-09,53.480892
World,OWID_WRL,2022-02-10,53.560654
World,OWID_WRL,2022-02-11,53.715973
World,OWID_WRL,2022-02-12,53.809868
World,OWID_WRL,2022-02-13,53.90763
World,OWID_WRL,2022-02-14,53.981014
World,OWID_WRL,2022-02-15,54.107327
World,OWID_WRL,2022-02-16,54.19738
World,OWID_WRL,2022-02-17,54.30682
World,OWID_WRL,2022-02-18,54.404427
World,OWID_WRL,2022-02-19,54.516556
World,OWID_WRL,2022-02-20,54.574505
World,OWID_WRL,2022-02-21,54.637726
World,OWID_WRL,2022-02-22,54.72263
World,OWID_WRL,2022-02-23,54.80084
World,OWID_WRL,2022-02-24,54.888092
World,OWID_WRL,2022-02-25,54.97931
World,OWID_WRL,2022-02-26,55.06274
World,OWID_WRL,2022-02-27,55.113728
World,OWID_WRL,2022-02-28,55.183945
World,OWID_WRL,2022-03-01,55.231007
World,OWID_WRL,2022-03-02,55.28076
World,OWID_WRL,2022-03-03,55.370327
World,OWID_WRL,2022-03-04,55.440735
World,OWID_WRL,2022-03-05,55.515007
World,OWID_WRL,2022-03-06,55.561413
World,OWID_WRL,2022-03-07,55.622303
World,OWID_WRL,2022-03-08,55.69355
World,OWID_WRL,2022-03-09,55.758305
World,OWID_WRL,2022-03-10,55.851257
World,OWID_WRL,2022-03-11,55.93928
World,OWID_WRL,2022-03-12,56.007195
World,OWID_WRL,2022-03-13,56.07585
World,OWID_WRL,2022-03-14,56.148026
World,OWID_WRL,2022-03-15,56.20853
World,OWID_WRL,2022-03-16,56.270775
World,OWID_WRL,2022-03-17,56.32057
World,OWID_WRL,2022-03-18,56.368443
World,OWID_WRL,2022-03-19,56.408226
World,OWID_WRL,2022-03-20,56.4551
World,OWID_WRL,2022-03-21,56.5052
World,OWID_WRL,2022-03-22,56.567284
World,OWID_WRL,2022-03-23,56.62973
World,OWID_WRL,2022-03-24,56.687614
World,OWID_WRL,2022-03-25,56.730625
World,OWID_WRL,2022-03-26,56.79165
World,OWID_WRL,2022-03-27,56.84028
World,OWID_WRL,2022-03-28,56.9633
World,OWID_WRL,2022-03-29,57.07107
World,OWID_WRL,2022-03-30,57.1716
World,OWID_WRL,2022-03-31,57.226234
World,OWID_WRL,2022-04-01,57.280296
World,OWID_WRL,2022-04-02,57.332336
World,OWID_WRL,2022-04-03,57.380074
World,OWID_WRL,2022-04-04,57.420578
World,OWID_WRL,2022-04-05,57.463665
World,OWID_WRL,2022-04-06,57.51855
World,OWID_WRL,2022-04-07,57.567436
World,OWID_WRL,2022-04-08,57.609848
World,OWID_WRL,2022-04-09,57.65077
World,OWID_WRL,2022-04-10,57.682327
World,OWID_WRL,2022-04-11,57.71158
World,OWID_WRL,2022-04-12,57.748463
World,OWID_WRL,2022-04-13,57.775894
World,OWID_WRL,2022-04-14,57.809196
World,OWID_WRL,2022-04-15,57.82989
World,OWID_WRL,2022-04-16,57.85505
World,OWID_WRL,2022-04-17,57.8788
World,OWID_WRL,2022-04-18,57.906574
World,OWID_WRL,2022-04-19,57.94561
World,OWID_WRL,2022-04-20,57.974407
World,OWID_WRL,2022-04-21,58.011524
World,OWID_WRL,2022-04-22,58.051414
World,OWID_WRL,2022-04-23,58.087666
World,OWID_WRL,2022-04-24,58.119576
World,OWID_WRL,2022-04-25,58.14655
World,OWID_WRL,2022-04-26,58.186615
World,OWID_WRL,2022-04-27,58.22631
World,OWID_WRL,2022-04-28,58.267933
World,OWID_WRL,2022-04-29,58.31789
World,OWID_WRL,2022-04-30,58.34797
World,OWID_WRL,2022-05-01,58.379166
World,OWID_WRL,2022-05-02,58.401405
World,OWID_WRL,2022-05-03,58.429756
World,OWID_WRL,2022-05-04,58.453007
World,OWID_WRL,2022-05-05,58.48414
World,OWID_WRL,2022-05-06,58.518127
World,OWID_WRL,2022-05-07,58.551384
World,OWID_WRL,2022-05-08,58.58259
World,OWID_WRL,2022-05-09,58.61092
World,OWID_WRL,2022-05-10,58.643303
World,OWID_WRL,2022-05-11,58.68056
World,OWID_WRL,2022-05-12,58.714283
World,OWID_WRL,2022-05-13,58.74546
World,OWID_WRL,2022-05-14,58.77587
World,OWID_WRL,2022-05-15,58.802616
World,OWID_WRL,2022-05-16,58.82101
World,OWID_WRL,2022-05-17,58.847878
World,OWID_WRL,2022-05-18,58.879
World,OWID_WRL,2022-05-19,58.909363
World,OWID_WRL,2022-05-20,58.94066
World,OWID_WRL,2022-05-21,58.97012
World,OWID_WRL,2022-05-22,58.99568
World,OWID_WRL,2022-05-23,59.018208
World,OWID_WRL,2022-05-24,59.04579
World,OWID_WRL,2022-05-25,59.074066
World,OWID_WRL,2022-05-26,59.102062
World,OWID_WRL,2022-05-27,59.131603
World,OWID_WRL,2022-05-28,59.15748
World,OWID_WRL,2022-05-29,59.1783
World,OWID_WRL,2022-05-30,59.207558
World,OWID_WRL,2022-05-31,59.23548
World,OWID_WRL,2022-06-01,59.26925
World,OWID_WRL,2022-06-02,59.286716
World,OWID_WRL,2022-06-03,59.312645
World,OWID_WRL,2022-06-04,59.336056
World,OWID_WRL,2022-06-05,59.356544
World,OWID_WRL,2022-06-06,59.3813
World,OWID_WRL,2022-06-07,59.41473
World,OWID_WRL,2022-06-08,59.45244
World,OWID_WRL,2022-06-09,59.500813
World,OWID_WRL,2022-06-10,59.53553
World,OWID_WRL,2022-06-11,59.569057
World,OWID_WRL,2022-06-12,59.600655
World,OWID_WRL,2022-06-13,59.63221
World,OWID_WRL,2022-06-14,59.66645
World,OWID_WRL,2022-06-15,59.70018
World,OWID_WRL,2022-06-16,59.73456
World,OWID_WRL,2022-06-17,59.768574
World,OWID_WRL,2022-06-18,59.80188
World,OWID_WRL,2022-06-19,59.828953
World,OWID_WRL,2022-06-20,59.856865
World,OWID_WRL,2022-06-21,59.892326
World,OWID_WRL,2022-06-22,59.930035
World,OWID_WRL,2022-06-23,59.968357
World,OWID_WRL,2022-06-24,60.0058
World,OWID_WRL,2022-06-25,60.044163
World,OWID_WRL,2022-06-26,60.07732
World,OWID_WRL,2022-06-27,60.105385
World,OWID_WRL,2022-06-28,60.156994
World,OWID_WRL,2022-06-29,60.20438
World,OWID_WRL,2022-06-30,60.23797
World,OWID_WRL,2022-07-01,60.270798
World,OWID_WRL,2022-07-02,60.299713
World,OWID_WRL,2022-07-03,60.32712
World,OWID_WRL,2022-07-04,60.350777
World,OWID_WRL,2022-07-05,60.37989
World,OWID_WRL,2022-07-06,60.408543
World,OWID_WRL,2022-07-07,60.438335
World,OWID_WRL,2022-07-08,60.470837
World,OWID_WRL,2022-07-09,60.498676
World,OWID_WRL,2022-07-10,60.524857
World,OWID_WRL,2022-07-11,60.551426
World,OWID_WRL,2022-07-12,60.576923
World,OWID_WRL,2022-07-13,60.607285
World,OWID_WRL,2022-07-14,60.650997
World,OWID_WRL,2022-07-15,60.68012
World,OWID_WRL,2022-07-16,60.70324
World,OWID_WRL,2022-07-17,60.726738
World,OWID_WRL,2022-07-18,60.759796
World,OWID_WRL,2022-07-19,60.795887
World,OWID_WRL,2022-07-20,60.82268
World,OWID_WRL,2022-07-21,60.851376
World,OWID_WRL,2022-07-22,60.882355
World,OWID_WRL,2022-07-23,60.908756
World,OWID_WRL,2022-07-24,60.93404
World,OWID_WRL,2022-07-25,60.963318
World,OWID_WRL,2022-07-26,60.992775
World,OWID_WRL,2022-07-27,61.024532
World,OWID_WRL,2022-07-28,61.05281
World,OWID_WRL,2022-07-29,61.082348
World,OWID_WRL,2022-07-30,61.108486
World,OWID_WRL,2022-07-31,61.132717
World,OWID_WRL,2022-08-01,61.151325
World,OWID_WRL,2022-08-02,61.17364
World,OWID_WRL,2022-08-03,61.197254
World,OWID_WRL,2022-08-04,61.221092
World,OWID_WRL,2022-08-05,61.247494
World,OWID_WRL,2022-08-06,61.27028
World,OWID_WRL,2022-08-07,61.29232
World,OWID_WRL,2022-08-08,61.31321
World,OWID_WRL,2022-08-09,61.3339
World,OWID_WRL,2022-08-10,61.35027
World,OWID_WRL,2022-08-11,61.368504
World,OWID_WRL,2022-08-12,61.38715
World,OWID_WRL,2022-08-13,61.404274
World,OWID_WRL,2022-08-14,61.42134
World,OWID_WRL,2022-08-15,61.43691
World,OWID_WRL,2022-08-16,61.45117
World,OWID_WRL,2022-08-17,61.468006
World,OWID_WRL,2022-08-18,61.485706
World,OWID_WRL,2022-08-19,61.502388
World,OWID_WRL,2022-08-20,61.51747
World,OWID_WRL,2022-08-21,61.53364
World,OWID_WRL,2022-08-22,61.552258
World,OWID_WRL,2022-08-23,61.56993
World,OWID_WRL,2022-08-24,61.587276
World,OWID_WRL,2022-08-25,61.604973
World,OWID_WRL,2022-08-26,61.623734
World,OWID_WRL,2022-08-27,61.64029
World,OWID_WRL,2022-08-28,61.65581
World,OWID_WRL,2022-08-29,61.67153
World,OWID_WRL,2022-08-30,61.68876
World,OWID_WRL,2022-08-31,61.709965
World,OWID_WRL,2022-09-01,61.72461
World,OWID_WRL,2022-09-02,61.740448
World,OWID_WRL,2022-09-03,61.754913
World,OWID_WRL,2022-09-04,61.76866
World,OWID_WRL,2022-09-05,61.782097
World,OWID_WRL,2022-09-06,61.794975
World,OWID_WRL,2022-09-07,61.807873
World,OWID_WRL,2022-09-08,61.821507
World,OWID_WRL,2022-09-09,61.835823
World,OWID_WRL,2022-09-10,61.84788
World,OWID_WRL,2022-09-11,61.859905
World,OWID_WRL,2022-09-12,61.873306
World,OWID_WRL,2022-09-13,61.887276
World,OWID_WRL,2022-09-14,61.900826
World,OWID_WRL,2022-09-15,61.915085
World,OWID_WRL,2022-09-16,61.929253
World,OWID_WRL,2022-09-17,61.94317
World,OWID_WRL,2022-09-18,61.956314
World,OWID_WRL,2022-09-19,61.973274
World,OWID_WRL,2022-09-20,61.99048
World,OWID_WRL,2022-09-21,62.00751
World,OWID_WRL,2022-09-22,62.0249
World,OWID_WRL,2022-09-23,62.042534
World,OWID_WRL,2022-09-24,62.059044
World,OWID_WRL,2022-09-25,62.07526
World,OWID_WRL,2022-09-26,62.09468
World,OWID_WRL,2022-09-27,62.113827
World,OWID_WRL,2022-09-28,62.13376
World,OWID_WRL,2022-09-29,62.1543
World,OWID_WRL,2022-09-30,62.175842
World,OWID_WRL,2022-10-01,62.19519
World,OWID_WRL,2022-10-02,62.214916
World,OWID_WRL,2022-10-03,62.2347
World,OWID_WRL,2022-10-04,62.258076
World,OWID_WRL,2022-10-05,62.278942
World,OWID_WRL,2022-10-06,62.295727
World,OWID_WRL,2022-10-07,62.313232
World,OWID_WRL,2022-10-08,62.32928
World,OWID_WRL,2022-10-09,62.34482
World,OWID_WRL,2022-10-10,62.358
World,OWID_WRL,2022-10-11,62.371758
World,OWID_WRL,2022-10-12,62.386185
World,OWID_WRL,2022-10-13,62.400085
World,OWID_WRL,2022-10-14,62.414013
World,OWID_WRL,2022-10-15,62.429996
World,OWID_WRL,2022-10-16,62.445454
World,OWID_WRL,2022-10-17,62.461853
World,OWID_WRL,2022-10-18,62.47653
World,OWID_WRL,2022-10-19,62.4909
World,OWID_WRL,2022-10-20,62.505646
World,OWID_WRL,2022-10-21,62.51951
World,OWID_WRL,2022-10-22,62.532364
World,OWID_WRL,2022-10-23,62.544464
World,OWID_WRL,2022-10-24,62.559746
World,OWID_WRL,2022-10-25,62.575172
World,OWID_WRL,2022-10-26,62.590797
World,OWID_WRL,2022-10-27,62.606766
World,OWID_WRL,2022-10-28,62.62245
World,OWID_WRL,2022-10-29,62.63749
World,OWID_WRL,2022-10-30,62.65226
World,OWID_WRL,2022-10-31,62.663246
World,OWID_WRL,2022-11-01,62.674477
World,OWID_WRL,2022-11-02,62.68609
World,OWID_WRL,2022-11-03,62.697506
World,OWID_WRL,2022-11-04,62.70943
World,OWID_WRL,2022-11-05,62.720936
World,OWID_WRL,2022-11-06,62.731976
World,OWID_WRL,2022-11-07,62.741947
World,OWID_WRL,2022-11-08,62.752262
World,OWID_WRL,2022-11-09,62.763283
World,OWID_WRL,2022-11-10,62.774082
World,OWID_WRL,2022-11-11,62.784977
World,OWID_WRL,2022-11-12,62.79493
World,OWID_WRL,2022-11-13,62.804474
World,OWID_WRL,2022-11-14,62.819263
World,OWID_WRL,2022-11-15,62.836414
World,OWID_WRL,2022-11-16,62.8537
World,OWID_WRL,2022-11-17,62.868885
World,OWID_WRL,2022-11-18,62.884396
World,OWID_WRL,2022-11-19,62.899822
World,OWID_WRL,2022-11-20,62.91561
World,OWID_WRL,2022-11-21,62.933914
World,OWID_WRL,2022-11-22,62.952377
World,OWID_WRL,2022-11-23,62.971584
World,OWID_WRL,2022-11-24,62.98908
World,OWID_WRL,2022-11-25,63.00678
World,OWID_WRL,2022-11-26,63.024376
World,OWID_WRL,2022-11-27,63.041504
World,OWID_WRL,2022-11-28,63.058266
World,OWID_WRL,2022-11-29,63.076153
World,OWID_WRL,2022-11-30,63.10268
World,OWID_WRL,2022-12-01,63.117496
World,OWID_WRL,2022-12-02,63.132133
World,OWID_WRL,2022-12-03,63.148884
World,OWID_WRL,2022-12-04,63.167595
World,OWID_WRL,2022-12-05,63.181004
World,OWID_WRL,2022-12-06,63.19467
World,OWID_WRL,2022-12-07,63.207573
World,OWID_WRL,2022-12-08,63.220364
World,OWID_WRL,2022-12-09,63.233223
World,OWID_WRL,2022-12-10,63.245903
World,OWID_WRL,2022-12-11,63.258247
World,OWID_WRL,2022-12-12,63.268578
World,OWID_WRL,2022-12-13,63.2789
World,OWID_WRL,2022-12-14,63.289093
World,OWID_WRL,2022-12-15,63.298195
World,OWID_WRL,2022-12-16,63.31086
World,OWID_WRL,2022-12-17,63.319824
World,OWID_WRL,2022-12-18,63.351234
World,OWID_WRL,2022-12-19,63.35903
World,OWID_WRL,2022-12-20,63.36698
World,OWID_WRL,2022-12-21,63.375454
World,OWID_WRL,2022-12-22,63.38387
World,OWID_WRL,2022-12-23,63.392006
World,OWID_WRL,2022-12-24,63.40011
World,OWID_WRL,2022-12-25,63.4079
World,OWID_WRL,2022-12-26,63.41563
World,OWID_WRL,2022-12-27,63.423824
World,OWID_WRL,2022-12-28,63.43131
World,OWID_WRL,2022-12-29,63.438736
World,OWID_WRL,2022-12-30,63.446037
World,OWID_WRL,2022-12-31,63.453056
World,OWID_WRL,2023-01-01,63.459846
World,OWID_WRL,2023-01-02,63.48303
World,OWID_WRL,2023-01-03,63.491127
World,OWID_WRL,2023-01-04,63.504456
World,OWID_WRL,2023-01-05,63.51942
World,OWID_WRL,2023-01-06,63.534332
World,OWID_WRL,2023-01-07,63.546963
World,OWID_WRL,2023-01-08,63.559307
World,OWID_WRL,2023-01-09,63.570663
World,OWID_WRL,2023-01-10,63.5822
World,OWID_WRL,2023-01-11,63.614548
World,OWID_WRL,2023-01-12,63.62594
World,OWID_WRL,2023-01-13,63.636833
World,OWID_WRL,2023-01-14,63.647507
World,OWID_WRL,2023-01-15,63.65795
World,OWID_WRL,2023-01-16,63.686043
World,OWID_WRL,2023-01-17,63.70678
World,OWID_WRL,2023-01-18,63.717583
World,OWID_WRL,2023-01-19,63.7285
World,OWID_WRL,2023-01-20,63.739147
World,OWID_WRL,2023-01-21,63.74978
World,OWID_WRL,2023-01-22,63.76684
World,OWID_WRL,2023-01-23,63.77835
World,OWID_WRL,2023-01-24,63.79011
World,OWID_WRL,2023-01-25,63.80376
World,OWID_WRL,2023-01-26,63.811558
World,OWID_WRL,2023-01-27,63.81927
World,OWID_WRL,2023-01-28,63.82712
World,OWID_WRL,2023-01-29,63.837395
World,OWID_WRL,2023-01-30,63.84943
World,OWID_WRL,2023-01-31,63.86126
World,OWID_WRL,2023-02-01,63.86873
World,OWID_WRL,2023-02-02,63.876057
World,OWID_WRL,2023-02-03,63.88482
World,OWID_WRL,2023-02-04,63.892326
World,OWID_WRL,2023-02-05,63.89966
World,OWID_WRL,2023-02-06,63.90754
World,OWID_WRL,2023-02-07,63.915413
World,OWID_WRL,2023-02-08,63.923195
World,OWID_WRL,2023-02-09,63.93043
World,OWID_WRL,2023-02-10,63.938854
World,OWID_WRL,2023-02-11,63.94707
World,OWID_WRL,2023-02-12,63.95501
World,OWID_WRL,2023-02-13,63.963917
World,OWID_WRL,2023-02-14,63.97728
World,OWID_WRL,2023-02-15,63.987408
World,OWID_WRL,2023-02-16,63.99745
World,OWID_WRL,2023-02-17,64.0075
World,OWID_WRL,2023-02-18,64.01745
World,OWID_WRL,2023-02-19,64.02687
World,OWID_WRL,2023-02-20,64.03529
World,OWID_WRL,2023-02-21,64.04508
World,OWID_WRL,2023-02-22,64.05295
World,OWID_WRL,2023-02-23,64.06096
World,OWID_WRL,2023-02-24,64.07114
World,OWID_WRL,2023-02-25,64.08122
World,OWID_WRL,2023-02-26,64.090935
World,OWID_WRL,2023-02-27,64.09966
World,OWID_WRL,2023-02-28,64.10843
World,OWID_WRL,2023-03-01,64.11761
World,OWID_WRL,2023-03-02,64.12637
World,OWID_WRL,2023-03-03,64.135155
World,OWID_WRL,2023-03-04,64.14376
World,OWID_WRL,2023-03-05,64.152275
World,OWID_WRL,2023-03-06,64.160225
World,OWID_WRL,2023-03-07,64.16819
World,OWID_WRL,2023-03-08,64.176186
World,OWID_WRL,2023-03-09,64.18443
World,OWID_WRL,2023-03-10,64.19823
World,OWID_WRL,2023-03-11,64.21498
World,OWID_WRL,2023-03-12,64.229675
World,OWID_WRL,2023-03-13,64.24323
World,OWID_WRL,2023-03-14,64.257385
World,OWID_WRL,2023-03-15,64.2714
World,OWID_WRL,2023-03-16,64.28546
World,OWID_WRL,2023-03-17,64.299774
World,OWID_WRL,2023-03-18,64.314
World,OWID_WRL,2023-03-19,64.32795
World,OWID_WRL,2023-03-20,64.33586
World,OWID_WRL,2023-03-21,64.34379
World,OWID_WRL,2023-03-22,64.35172
World,OWID_WRL,2023-03-23,64.359566
World,OWID_WRL,2023-03-24,64.36721
World,OWID_WRL,2023-03-25,64.374794
World,OWID_WRL,2023-03-26,64.3823
World,OWID_WRL,2023-03-27,64.39347
World,OWID_WRL,2023-03-28,64.4047
World,OWID_WRL,2023-03-29,64.4145
World,OWID_WRL,2023-03-30,64.4243
World,OWID_WRL,2023-03-31,64.43399
World,OWID_WRL,2023-04-01,64.44364
World,OWID_WRL,2023-04-02,64.45316
World,OWID_WRL,2023-04-03,64.459785
World,OWID_WRL,2023-04-04,64.46581
World,OWID_WRL,2023-04-05,64.4718
World,OWID_WRL,2023-04-06,64.47776
World,OWID_WRL,2023-04-07,64.48335
World,OWID_WRL,2023-04-08,64.48893
World,OWID_WRL,2023-04-09,64.49442
World,OWID_WRL,2023-04-10,64.5013
World,OWID_WRL,2023-04-11,64.508316
World,OWID_WRL,2023-04-12,64.51508
World,OWID_WRL,2023-04-13,64.521835
World,OWID_WRL,2023-04-14,64.528534
World,OWID_WRL,2023-04-15,64.53507
World,OWID_WRL,2023-04-16,64.54153
World,OWID_WRL,2023-04-17,64.548134
World,OWID_WRL,2023-04-18,64.55476
World,OWID_WRL,2023-04-19,64.56054
World,OWID_WRL,2023-04-20,64.56632
World,OWID_WRL,2023-04-21,64.570724
World,OWID_WRL,2023-04-22,64.57509
World,OWID_WRL,2023-04-23,64.57943
World,OWID_WRL,2023-04-24,64.58327
World,OWID_WRL,2023-04-25,64.587135
World,OWID_WRL,2023-04-26,64.59098
World,OWID_WRL,2023-04-27,64.59481
World,OWID_WRL,2023-04-28,64.598656
World,OWID_WRL,2023-04-29,64.602425
World,OWID_WRL,2023-04-30,64.60617
World,OWID_WRL,2023-05-01,64.609985
