Entity,Code,Day,Unvaccinated people (cumulative)
Afghanistan,AFG,2022-01-09,35946110
Afghanistan,AFG,2022-01-11,35929036
Afghanistan,AFG,2022-01-13,35905124
Afghanistan,AFG,2022-01-17,35884436
Afghanistan,AFG,2022-01-19,35870320
Afghanistan,AFG,2022-01-24,35841930
Afghanistan,AFG,2022-01-26,35820252
Afghanistan,AFG,2022-01-27,35815828
Afghanistan,AFG,2022-01-31,35784900
Afghanistan,AFG,2022-02-02,35764976
Afghanistan,AFG,2022-02-07,35716360
Afghanistan,AFG,2022-02-14,35638320
Afghanistan,AFG,2022-02-20,35569720
Afghanistan,AFG,2022-02-27,35475280
Afghanistan,AFG,2022-03-06,35440690
Afghanistan,AFG,2022-03-17,35344324
Afghanistan,AFG,2022-03-22,35335964
Afghanistan,AFG,2022-04-04,35251332
Afghanistan,AFG,2022-04-14,35208256
Afghanistan,AFG,2022-04-18,35207644
Afghanistan,AFG,2022-04-26,35187596
Afghanistan,AFG,2022-04-27,35188812
Afghanistan,AFG,2022-05-05,35170030
Afghanistan,AFG,2022-05-08,35172890
Afghanistan,AFG,2022-05-10,35170140
Afghanistan,AFG,2022-05-15,35144430
Afghanistan,AFG,2022-05-23,35109580
Afghanistan,AFG,2022-06-01,35074384
Afghanistan,AFG,2022-06-15,34980316
Afghanistan,AFG,2022-06-21,34933476
Afghanistan,AFG,2022-06-30,34863980
Afghanistan,AFG,2022-07-10,34845150
Afghanistan,AFG,2022-07-17,34647836
Afghanistan,AFG,2022-07-19,33482590
Afghanistan,AFG,2022-07-27,33346532
Afghanistan,AFG,2022-08-07,31601202
Afghanistan,AFG,2022-08-15,30232138
Afghanistan,AFG,2022-08-22,30088156
Afghanistan,AFG,2022-08-31,29994564
Afghanistan,AFG,2022-09-04,29986574
Afghanistan,AFG,2022-09-11,29928332
Afghanistan,AFG,2022-09-12,29926846
Afghanistan,AFG,2022-09-19,29896830
Afghanistan,AFG,2022-09-26,29869712
Afghanistan,AFG,2022-09-28,29862878
Afghanistan,AFG,2022-10-04,29845182
Afghanistan,AFG,2022-10-11,29836412
Afghanistan,AFG,2022-10-16,29823278
Afghanistan,AFG,2022-10-24,29770202
Afghanistan,AFG,2022-11-01,29743378
Afghanistan,AFG,2022-11-02,29710718
Afghanistan,AFG,2022-11-08,29694038
Afghanistan,AFG,2022-11-15,29684552
Afghanistan,AFG,2022-11-16,29673216
Afghanistan,AFG,2022-11-27,29643596
Afghanistan,AFG,2022-12-05,29634700
Afghanistan,AFG,2022-12-22,29536714
Afghanistan,AFG,2023-01-06,29499252
Afghanistan,AFG,2023-01-16,29449696
Afghanistan,AFG,2023-01-22,29398060
Afghanistan,AFG,2023-01-29,29402920
Afghanistan,AFG,2023-02-12,29356472
Afghanistan,AFG,2023-02-14,29343084
Afghanistan,AFG,2023-02-19,28757858
Afghanistan,AFG,2023-02-23,28543882
Afghanistan,AFG,2023-02-26,27959204
Afghanistan,AFG,2023-02-28,27717596
Afghanistan,AFG,2023-03-05,27115822
Afghanistan,AFG,2023-03-12,26929498
Afghanistan,AFG,2023-03-14,26933028
Afghanistan,AFG,2023-03-19,26767936
Afghanistan,AFG,2023-03-21,26765398
Afghanistan,AFG,2023-03-26,26765150
Afghanistan,AFG,2023-03-28,26769534
Afghanistan,AFG,2023-04-02,26712010
Afghanistan,AFG,2023-04-09,26696552
Afghanistan,AFG,2023-04-11,26647196
Afghanistan,AFG,2023-04-16,26632274
Afghanistan,AFG,2023-04-18,26557782
Afghanistan,AFG,2023-04-24,26559064
Afghanistan,AFG,2023-04-25,26558636
Afghanistan,AFG,2023-04-30,26527378
Afghanistan,AFG,2023-05-03,26522608
Afghanistan,AFG,2023-05-09,26504340
Afghanistan,AFG,2023-05-14,26437298
Afghanistan,AFG,2023-05-16,26394994
Afghanistan,AFG,2023-05-21,26152766
Afghanistan,AFG,2023-05-29,25500314
Afghanistan,AFG,2023-06-06,24624044
Afghanistan,AFG,2023-06-11,24428676
Afghanistan,AFG,2023-06-13,24424408
Afghanistan,AFG,2023-06-18,24257236
Afghanistan,AFG,2023-06-20,24196530
Afghanistan,AFG,2023-06-27,24161738
Afghanistan,AFG,2023-07-04,24124328
Afghanistan,AFG,2023-07-09,24133240
Afghanistan,AFG,2023-07-11,24089490
Afghanistan,AFG,2023-07-18,24098786
Afghanistan,AFG,2023-07-23,24102824
Afghanistan,AFG,2023-07-25,24045186
Afghanistan,AFG,2023-07-30,24014526
Afghanistan,AFG,2023-08-01,23976418
Afghanistan,AFG,2023-08-06,23958844
Afghanistan,AFG,2023-08-08,23930954
Afghanistan,AFG,2023-08-15,23907520
Afghanistan,AFG,2023-08-20,23865212
Afghanistan,AFG,2023-08-27,23820208
Afghanistan,AFG,2023-09-01,23735488
Afghanistan,AFG,2023-09-05,23738838
Afghanistan,AFG,2023-09-10,23670590
Afghanistan,AFG,2023-09-17,23631838
Afghanistan,AFG,2023-09-19,23567350
Afghanistan,AFG,2023-09-26,23480684
Afghanistan,AFG,2023-10-08,23483926
Afghanistan,AFG,2023-10-16,23418150
Afghanistan,AFG,2023-10-24,23303460
Afghanistan,AFG,2023-11-05,23330370
Afghanistan,AFG,2023-11-07,23257010
Afghanistan,AFG,2023-11-14,23080624
Afghanistan,AFG,2023-11-26,23040074
Afghanistan,AFG,2023-12-31,22899764
Africa,,2020-12-02,1391570200
Africa,,2020-12-03,1391660400
Africa,,2020-12-04,1391750500
Africa,,2020-12-05,1391840800
Africa,,2020-12-06,1391931000
Africa,,2020-12-07,1392021200
Africa,,2020-12-08,1392111500
Africa,,2020-12-09,1392201700
Africa,,2020-12-10,1392292000
Africa,,2020-12-11,1392382200
Africa,,2020-12-12,1392472300
Africa,,2020-12-13,1392562600
Africa,,2020-12-14,1392652800
Africa,,2020-12-15,1392743000
Africa,,2020-12-16,1392833300
Africa,,2020-12-17,1392923500
Africa,,2020-12-18,1393013800
Africa,,2020-12-19,1393104000
Africa,,2020-12-20,1393194200
Africa,,2020-12-21,1393284400
Africa,,2020-12-22,1393374600
Africa,,2020-12-23,1393464800
Africa,,2020-12-24,1393555100
Africa,,2020-12-25,1393645300
Africa,,2020-12-26,1393735600
Africa,,2020-12-27,1393825800
Africa,,2020-12-28,1393916000
Africa,,2020-12-29,1394006100
Africa,,2020-12-30,1394096400
Africa,,2020-12-31,1394186600
Africa,,2021-01-01,1394276900
Africa,,2021-01-02,1394367100
Africa,,2021-01-03,1394457300
Africa,,2021-01-04,1394547600
Africa,,2021-01-05,1394637800
Africa,,2021-01-06,1394728000
Africa,,2021-01-07,1394818200
Africa,,2021-01-08,1394908400
Africa,,2021-01-09,1394998700
Africa,,2021-01-10,1395088400
Africa,,2021-01-11,1395178100
Africa,,2021-01-12,1395267800
Africa,,2021-01-13,1395357600
Africa,,2021-01-14,1395446800
Africa,,2021-01-15,1395536000
Africa,,2021-01-16,1395623300
Africa,,2021-01-17,1395712100
Africa,,2021-01-18,1395801100
Africa,,2021-01-19,1395889900
Africa,,2021-01-20,1395978000
Africa,,2021-01-21,1396066300
Africa,,2021-01-22,1396154800
Africa,,2021-01-23,1396243500
Africa,,2021-01-24,1396332900
Africa,,2021-01-25,1396422100
Africa,,2021-01-26,1396509300
Africa,,2021-01-27,1396596400
Africa,,2021-01-28,1396683100
Africa,,2021-01-29,1396771100
Africa,,2021-01-30,1396859600
Africa,,2021-01-31,1396941700
Africa,,2021-02-01,1397023900
Africa,,2021-02-02,1397106000
Africa,,2021-02-03,1397188500
Africa,,2021-02-04,1397271700
Africa,,2021-02-05,1397354800
Africa,,2021-02-06,1397437800
Africa,,2021-02-07,1397521000
Africa,,2021-02-08,1397604200
Africa,,2021-02-09,1397687400
Africa,,2021-02-10,1397770800
Africa,,2021-02-11,1397853700
Africa,,2021-02-12,1397935100
Africa,,2021-02-13,1398016400
Africa,,2021-02-14,1398099700
Africa,,2021-02-15,1398182900
Africa,,2021-02-16,1398262000
Africa,,2021-02-17,1398340000
Africa,,2021-02-18,1398414100
Africa,,2021-02-19,1398484600
Africa,,2021-02-20,1398451100
Africa,,2021-02-21,1398454700
Africa,,2021-02-22,1398453400
Africa,,2021-02-23,1398418700
Africa,,2021-02-24,1398186500
Africa,,2021-02-25,1397973200
Africa,,2021-02-26,1397842700
Africa,,2021-02-27,1397783000
Africa,,2021-02-28,1397770500
Africa,,2021-03-01,1397752000
Africa,,2021-03-02,1397683200
Africa,,2021-03-03,1397610400
Africa,,2021-03-04,1397548000
Africa,,2021-03-05,1397501700
Africa,,2021-03-06,1397411500
Africa,,2021-03-07,1397380000
Africa,,2021-03-08,1397366500
Africa,,2021-03-09,1397294000
Africa,,2021-03-10,1397193700
Africa,,2021-03-11,1397131800
Africa,,2021-03-12,1397083900
Africa,,2021-03-13,1397045100
Africa,,2021-03-14,1397062400
Africa,,2021-03-15,1397025800
Africa,,2021-03-16,1396994200
Africa,,2021-03-17,1396967300
Africa,,2021-03-18,1396937200
Africa,,2021-03-19,1396902000
Africa,,2021-03-20,1396869200
Africa,,2021-03-21,1396845600
Africa,,2021-03-22,1396822400
Africa,,2021-03-23,1396775700
Africa,,2021-03-24,1396672900
Africa,,2021-03-25,1396574700
Africa,,2021-03-26,1396466000
Africa,,2021-03-27,1396370200
Africa,,2021-03-28,1396283400
Africa,,2021-03-29,1396183400
Africa,,2021-03-30,1396050700
Africa,,2021-03-31,1395915500
Africa,,2021-04-01,1395752300
Africa,,2021-04-02,1395668200
Africa,,2021-04-03,1395580400
Africa,,2021-04-04,1395496100
Africa,,2021-04-05,1395414100
Africa,,2021-04-06,1395278100
Africa,,2021-04-07,1395137000
Africa,,2021-04-08,1394927200
Africa,,2021-04-09,1394769800
Africa,,2021-04-10,1394623900
Africa,,2021-04-11,1394509400
Africa,,2021-04-12,1394364900
Africa,,2021-04-13,1394216200
Africa,,2021-04-14,1394041700
Africa,,2021-04-15,1393880200
Africa,,2021-04-16,1393699200
Africa,,2021-04-17,1393526700
Africa,,2021-04-18,1393416800
Africa,,2021-04-19,1393313800
Africa,,2021-04-20,1393194900
Africa,,2021-04-21,1393055200
Africa,,2021-04-22,1392947100
Africa,,2021-04-23,1392844800
Africa,,2021-04-24,1392755600
Africa,,2021-04-25,1392671700
Africa,,2021-04-26,1392580000
Africa,,2021-04-27,1392400600
Africa,,2021-04-28,1392127000
Africa,,2021-04-29,1391997300
Africa,,2021-04-30,1391899400
Africa,,2021-05-01,1391816700
Africa,,2021-05-02,1391750500
Africa,,2021-05-03,1391642400
Africa,,2021-05-04,1391405200
Africa,,2021-05-05,1391201500
Africa,,2021-05-06,1391031700
Africa,,2021-05-07,1390537900
Africa,,2021-05-08,1390395500
Africa,,2021-05-09,1390196700
Africa,,2021-05-10,1389981700
Africa,,2021-05-11,1389643500
Africa,,2021-05-12,1389399700
Africa,,2021-05-13,1389264000
Africa,,2021-05-14,1389147900
Africa,,2021-05-15,1388892700
Africa,,2021-05-16,1388653300
Africa,,2021-05-17,1388394600
Africa,,2021-05-18,1387939200
Africa,,2021-05-19,1387486200
Africa,,2021-05-20,1387071700
Africa,,2021-05-21,1386667900
Africa,,2021-05-22,1386371800
Africa,,2021-05-23,1386117000
Africa,,2021-05-24,1385824300
Africa,,2021-05-25,1385304400
Africa,,2021-05-26,1384980600
Africa,,2021-05-27,1384630500
Africa,,2021-05-28,1384326900
Africa,,2021-05-29,1384105500
Africa,,2021-05-30,1383950600
Africa,,2021-05-31,1383710800
Africa,,2021-06-01,1383446900
Africa,,2021-06-02,1383177300
Africa,,2021-06-03,1382810500
Africa,,2021-06-04,1382635400
Africa,,2021-06-05,1382524200
Africa,,2021-06-06,1382395000
Africa,,2021-06-07,1382190300
Africa,,2021-06-08,1381871200
Africa,,2021-06-09,1381642200
Africa,,2021-06-10,1381450000
Africa,,2021-06-11,1381265300
Africa,,2021-06-12,1381171700
Africa,,2021-06-13,1381050900
Africa,,2021-06-14,1380847100
Africa,,2021-06-15,1380647700
Africa,,2021-06-16,1380536600
Africa,,2021-06-17,1380318600
Africa,,2021-06-18,1380123000
Africa,,2021-06-19,1380007600
Africa,,2021-06-20,1379753300
Africa,,2021-06-21,1379492100
Africa,,2021-06-22,1379201500
Africa,,2021-06-23,1378933100
Africa,,2021-06-24,1378690700
Africa,,2021-06-25,1378463200
Africa,,2021-06-26,1378367200
Africa,,2021-06-27,1378166100
Africa,,2021-06-28,1378048400
Africa,,2021-06-29,1377825800
Africa,,2021-06-30,1377591300
Africa,,2021-07-01,1377359000
Africa,,2021-07-02,1377175200
Africa,,2021-07-03,1377026600
Africa,,2021-07-04,1376899000
Africa,,2021-07-05,1376643200
Africa,,2021-07-06,1376397600
Africa,,2021-07-07,1376242300
Africa,,2021-07-08,1376103800
Africa,,2021-07-09,1375891200
Africa,,2021-07-10,1375808300
Africa,,2021-07-11,1375714800
Africa,,2021-07-12,1375417200
Africa,,2021-07-13,1375062700
Africa,,2021-07-14,1374668900
Africa,,2021-07-15,1374054000
Africa,,2021-07-16,1373954200
Africa,,2021-07-17,1373855400
Africa,,2021-07-18,1373793300
Africa,,2021-07-19,1373383300
Africa,,2021-07-20,1373097600
Africa,,2021-07-21,1372735000
Africa,,2021-07-22,1372357400
Africa,,2021-07-23,1372082700
Africa,,2021-07-24,1371975300
Africa,,2021-07-25,1371850500
Africa,,2021-07-26,1371307500
Africa,,2021-07-27,1370583000
Africa,,2021-07-28,1369812100
Africa,,2021-07-29,1369064400
Africa,,2021-07-30,1368703200
Africa,,2021-07-31,1368452700
Africa,,2021-08-01,1368263600
Africa,,2021-08-02,1367825500
Africa,,2021-08-03,1366704000
Africa,,2021-08-04,1366231700
Africa,,2021-08-05,1365781900
Africa,,2021-08-06,1365290600
Africa,,2021-08-07,1364912500
Africa,,2021-08-08,1364539400
Africa,,2021-08-09,1363869300
Africa,,2021-08-10,1363463400
Africa,,2021-08-11,1362708200
Africa,,2021-08-12,1361885000
Africa,,2021-08-13,1361338100
Africa,,2021-08-14,1360992500
Africa,,2021-08-15,1360426800
Africa,,2021-08-16,1359606800
Africa,,2021-08-17,1358874900
Africa,,2021-08-18,1358183000
Africa,,2021-08-19,1357462100
Africa,,2021-08-20,1356854100
Africa,,2021-08-21,1356333200
Africa,,2021-08-22,1355903000
Africa,,2021-08-23,1355046400
Africa,,2021-08-24,1354116700
Africa,,2021-08-25,1353212300
Africa,,2021-08-26,1352291000
Africa,,2021-08-27,1351378000
Africa,,2021-08-28,1350866400
Africa,,2021-08-29,1349830000
Africa,,2021-08-30,1349105900
Africa,,2021-08-31,1348353700
Africa,,2021-09-01,1347584900
Africa,,2021-09-02,1346815500
Africa,,2021-09-03,1346130600
Africa,,2021-09-04,1345419100
Africa,,2021-09-05,1344822300
Africa,,2021-09-06,1343901300
Africa,,2021-09-07,1343384200
Africa,,2021-09-08,1342903300
Africa,,2021-09-09,1342281100
Africa,,2021-09-10,1341320100
Africa,,2021-09-11,1340603600
Africa,,2021-09-12,1339945900
Africa,,2021-09-13,1339301600
Africa,,2021-09-14,1338607700
Africa,,2021-09-15,1337924700
Africa,,2021-09-16,1336878800
Africa,,2021-09-17,1336183200
Africa,,2021-09-18,1335485300
Africa,,2021-09-19,1334796800
Africa,,2021-09-20,1333870600
Africa,,2021-09-21,1332923900
Africa,,2021-09-22,1331968000
Africa,,2021-09-23,1330993700
Africa,,2021-09-24,1330219800
Africa,,2021-09-25,1329476900
Africa,,2021-09-26,1328692100
Africa,,2021-09-27,1327826000
Africa,,2021-09-28,1327062900
Africa,,2021-09-29,1326291300
Africa,,2021-09-30,1325526000
Africa,,2021-10-01,1324695000
Africa,,2021-10-02,1323877900
Africa,,2021-10-03,1323166800
Africa,,2021-10-04,1322416400
Africa,,2021-10-05,1321640300
Africa,,2021-10-06,1320831900
Africa,,2021-10-07,1320063400
Africa,,2021-10-08,1319349500
Africa,,2021-10-09,1318745200
Africa,,2021-10-10,1318173200
Africa,,2021-10-11,1317455500
Africa,,2021-10-12,1316547800
Africa,,2021-10-13,1315583400
Africa,,2021-10-14,1314853500
Africa,,2021-10-15,1313940700
Africa,,2021-10-16,1313131800
Africa,,2021-10-17,1312327700
Africa,,2021-10-18,1311466100
Africa,,2021-10-19,1310581500
Africa,,2021-10-20,1309648800
Africa,,2021-10-21,1308799900
Africa,,2021-10-22,1307769900
Africa,,2021-10-23,1306853900
Africa,,2021-10-24,1306107500
Africa,,2021-10-25,1305175000
Africa,,2021-10-26,1304227300
Africa,,2021-10-27,1303401100
Africa,,2021-10-28,1302598900
Africa,,2021-10-29,1301598100
Africa,,2021-10-30,1300635000
Africa,,2021-10-31,1299766000
Africa,,2021-11-01,1299030400
Africa,,2021-11-02,1298291000
Africa,,2021-11-03,1297491800
Africa,,2021-11-04,1296700800
Africa,,2021-11-05,1295867000
Africa,,2021-11-06,1295088800
Africa,,2021-11-07,1294114000
Africa,,2021-11-08,1293061100
Africa,,2021-11-09,1291985800
Africa,,2021-11-10,1290888000
Africa,,2021-11-11,1289708200
Africa,,2021-11-12,1288881000
Africa,,2021-11-13,1288079500
Africa,,2021-11-14,1287251800
Africa,,2021-11-15,1286388000
Africa,,2021-11-16,1285443000
Africa,,2021-11-17,1284473100
Africa,,2021-11-18,1283541200
Africa,,2021-11-19,1282592400
Africa,,2021-11-20,1281516800
Africa,,2021-11-21,1280457300
Africa,,2021-11-22,1279218300
Africa,,2021-11-23,1277843600
Africa,,2021-11-24,1276130600
Africa,,2021-11-25,1274589200
Africa,,2021-11-26,1273240000
Africa,,2021-11-27,1272047500
Africa,,2021-11-28,1270994400
Africa,,2021-11-29,1269664800
Africa,,2021-11-30,1268275000
Africa,,2021-12-01,1267046900
Africa,,2021-12-02,1265674100
Africa,,2021-12-03,1263965800
Africa,,2021-12-04,1263003900
Africa,,2021-12-05,1262089100
Africa,,2021-12-06,1261049500
Africa,,2021-12-07,1259933000
Africa,,2021-12-08,1258852600
Africa,,2021-12-09,1257800600
Africa,,2021-12-10,1256506800
Africa,,2021-12-11,1255300500
Africa,,2021-12-12,1254141300
Africa,,2021-12-13,1252963800
Africa,,2021-12-14,1251776400
Africa,,2021-12-15,1250642200
Africa,,2021-12-16,1248976600
Africa,,2021-12-17,1247380200
Africa,,2021-12-18,1245833500
Africa,,2021-12-19,1244289900
Africa,,2021-12-20,1242738000
Africa,,2021-12-21,1241160100
Africa,,2021-12-22,1239607400
Africa,,2021-12-23,1238166900
Africa,,2021-12-24,1237148500
Africa,,2021-12-25,1236213000
Africa,,2021-12-26,1235276800
Africa,,2021-12-27,1234448500
Africa,,2021-12-28,1233652700
Africa,,2021-12-29,1232873000
Africa,,2021-12-30,1232142800
Africa,,2021-12-31,1230972900
Africa,,2022-01-01,1230011000
Africa,,2022-01-02,1229333500
Africa,,2022-01-03,1228645500
Africa,,2022-01-04,1227929100
Africa,,2022-01-05,1227342000
Africa,,2022-01-06,1226770000
Africa,,2022-01-07,1225625300
Africa,,2022-01-08,1224535300
Africa,,2022-01-09,1223634300
Africa,,2022-01-10,1222975700
Africa,,2022-01-11,1222491600
Africa,,2022-01-12,1221979000
Africa,,2022-01-13,1221354800
Africa,,2022-01-14,1220536200
Africa,,2022-01-15,1219666800
Africa,,2022-01-16,1218437600
Africa,,2022-01-17,1217155200
Africa,,2022-01-18,1216372600
Africa,,2022-01-19,1215644000
Africa,,2022-01-20,1214969900
Africa,,2022-01-21,1214323300
Africa,,2022-01-22,1213689300
Africa,,2022-01-23,1213063600
Africa,,2022-01-24,1212467500
Africa,,2022-01-25,1211864800
Africa,,2022-01-26,1211108400
Africa,,2022-01-27,1210375400
Africa,,2022-01-28,1209679100
Africa,,2022-01-29,1208990100
Africa,,2022-01-30,1208345100
Africa,,2022-01-31,1207613600
Africa,,2022-02-01,1206612600
Africa,,2022-02-02,1205618600
Africa,,2022-02-03,1204726500
Africa,,2022-02-04,1203837700
Africa,,2022-02-05,1202935700
Africa,,2022-02-06,1202059800
Africa,,2022-02-07,1201237800
Africa,,2022-02-08,1200592600
Africa,,2022-02-09,1199922400
Africa,,2022-02-10,1199179000
Africa,,2022-02-11,1198336400
Africa,,2022-02-12,1197515500
Africa,,2022-02-13,1196732000
Africa,,2022-02-14,1196036200
Africa,,2022-02-15,1195330600
Africa,,2022-02-16,1194091100
Africa,,2022-02-17,1192650200
Africa,,2022-02-18,1190968400
Africa,,2022-02-19,1188762100
Africa,,2022-02-20,1187129700
Africa,,2022-02-21,1185277700
Africa,,2022-02-22,1183435000
Africa,,2022-02-23,1182180700
Africa,,2022-02-24,1180924800
Africa,,2022-02-25,1180084100
Africa,,2022-02-26,1178828700
Africa,,2022-02-27,1178086100
Africa,,2022-02-28,1177239400
Africa,,2022-03-01,1176505600
Africa,,2022-03-02,1175158900
Africa,,2022-03-03,1174420400
Africa,,2022-03-04,1173401500
Africa,,2022-03-05,1172614900
Africa,,2022-03-06,1171898500
Africa,,2022-03-07,1170951400
Africa,,2022-03-08,1169999100
Africa,,2022-03-09,1169136900
Africa,,2022-03-10,1168232700
Africa,,2022-03-11,1167354500
Africa,,2022-03-12,1166521300
Africa,,2022-03-13,1165688000
Africa,,2022-03-14,1165091600
Africa,,2022-03-15,1164480100
Africa,,2022-03-16,1163907800
Africa,,2022-03-17,1163339300
Africa,,2022-03-18,1162786600
Africa,,2022-03-19,1162272600
Africa,,2022-03-20,1161776300
Africa,,2022-03-21,1161351600
Africa,,2022-03-22,1160863100
Africa,,2022-03-23,1160346000
Africa,,2022-03-24,1159747800
Africa,,2022-03-25,1159118700
Africa,,2022-03-26,1158454800
Africa,,2022-03-27,1157843500
Africa,,2022-03-28,1157170000
Africa,,2022-03-29,1156476300
Africa,,2022-03-30,1155750800
Africa,,2022-03-31,1155024300
Africa,,2022-04-01,1154216100
Africa,,2022-04-02,1153484300
Africa,,2022-04-03,1152773200
Africa,,2022-04-04,1152079900
Africa,,2022-04-05,1151414800
Africa,,2022-04-06,1150748300
Africa,,2022-04-07,1150072300
Africa,,2022-04-08,1149382300
Africa,,2022-04-09,1148683400
Africa,,2022-04-10,1148163000
Africa,,2022-04-11,1147725000
Africa,,2022-04-12,1147260200
Africa,,2022-04-13,1146827100
Africa,,2022-04-14,1146386200
Africa,,2022-04-15,1145954200
Africa,,2022-04-16,1145529600
Africa,,2022-04-17,1145111800
Africa,,2022-04-18,1144694400
Africa,,2022-04-19,1144270600
Africa,,2022-04-20,1143839200
Africa,,2022-04-21,1143404700
Africa,,2022-04-22,1142969000
Africa,,2022-04-23,1142527900
Africa,,2022-04-24,1142118300
Africa,,2022-04-25,1141716700
Africa,,2022-04-26,1141296100
Africa,,2022-04-27,1140983400
Africa,,2022-04-28,1140672500
Africa,,2022-04-29,1140356100
Africa,,2022-04-30,1140046800
Africa,,2022-05-01,1139769100
Africa,,2022-05-02,1139347300
Africa,,2022-05-03,1138923600
Africa,,2022-05-04,1138478100
Africa,,2022-05-05,1138024800
